Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week
23,2011-12-16,2173621.2,0,32.99,3.445,136.5335161,4.42,2011,12,50
23,2011-12-23,2587953.32,0,27.8,3.413,136.5883871,4.42,2011,12,51
23,2011-12-30,1213486.95,1,22.3,3.402,136.6432581,4.42,2011,12,52
23,2012-01-06,1150662.55,0,24.29,3.439,136.698129,4.261,2012,1,1
23,2012-01-13,1031451.35,0,28.49,3.523,136.753,4.261,2012,1,2
23,2012-01-20,1146992.13,0,15.33,3.542,136.8564194,4.261,2012,1,3
23,2012-01-27,1037476.38,0,25.71,3.568,136.9598387,4.261,2012,1,4
23,2012-02-03,1261872.67,0,29.71,3.633,137.0632581,4.261,2012,2,5
23,2012-02-10,1358444.07,1,26.6,3.655,137.1666774,4.261,2012,2,6
23,2012-02-17,1365546.69,0,27.01,3.703,137.2583103,4.261,2012,2,7
23,2012-02-24,1272948.27,0,31.12,3.751,137.3411034,4.261,2012,2,8
23,2012-03-02,1322852.2,0,25.91,3.827,137.4238966,4.261,2012,3,9
23,2012-03-09,1292724.9,0,33.11,3.876,137.5066897,4.261,2012,3,10
23,2012-03-16,1258364.31,0,41.19,3.867,137.5843871,4.261,2012,3,11
23,2012-03-23,1288154.1,0,57.82,3.889,137.6552903,4.261,2012,3,12
23,2012-03-30,1261964.96,0,36.71,3.921,137.7261935,4.261,2012,3,13
23,2012-04-06,1604605.69,0,37.43,3.957,137.7970968,4.125,2012,4,14
23,2012-04-13,1231752.54,0,41.81,4.025,137.868,4.125,2012,4,15
23,2012-04-20,1287899.41,0,56.55,4.046,137.9230667,4.125,2012,4,16
23,2012-04-27,1277758.76,0,44.62,4.023,137.9781333,4.125,2012,4,17
23,2012-05-04,1317379.68,0,45.88,3.991,138.0332,4.125,2012,5,18
23,2012-05-11,1321914.34,0,52.9,3.947,138.0882667,4.125,2012,5,19
23,2012-05-18,1332952.47,0,58.42,3.899,138.1065806,4.125,2012,5,20
23,2012-06-08,1568048.54,0,56.82,3.746,138.1174194,4.125,2012,6,23
23,2012-09-21,1338627.55,0,56.8,4.056,138.6534,4.156,2012,9,38
23,2012-09-28,1319035.06,0,53.71,4.018,138.7395,4.156,2012,9,39
23,2012-10-05,1464616.59,0,56.65,4.027,138.8256,4.145,2012,10,40
23,2012-10-12,1412925.25,0,48.1,4.029,138.9117,4.145,2012,10,41
23,2012-10-19,1363155.77,0,47.89,4.0,138.8336129,4.145,2012,10,42
23,2012-10-26,1347454.59,0,50.56,3.917,138.7281613,4.145,2012,10,43
24,2010-02-05,1388725.63,0,22.43,2.954,131.5279032,8.326,2010,2,5
24,2010-02-12,1414107.1,1,25.94,2.94,131.5866129,8.326,2010,2,6
24,2010-02-19,1385362.49,0,31.05,2.909,131.637,8.326,2010,2,7
24,2010-02-26,1158722.74,0,33.98,2.91,131.686,8.326,2010,2,8
24,2010-03-05,1412387.37,0,36.73,2.919,131.735,8.326,2010,3,9
24,2010-03-12,1309340.16,0,42.31,2.938,131.784,8.326,2010,3,10
24,2010-03-19,1222511.29,0,46.09,2.96,131.8242903,8.326,2010,3,11
24,2010-03-26,1258311.56,0,48.87,2.963,131.863129,8.326,2010,3,12
24,2010-04-02,1478321.26,0,45.22,2.957,131.9019677,8.211,2010,4,13
24,2010-04-16,1268266.72,0,51.08,3.01,131.9809,8.211,2010,4,15
24,2010-04-23,1264117.01,0,51.07,3.021,132.0226667,8.211,2010,4,16
24,2010-04-30,1259877.19,0,51.48,3.042,132.0644333,8.211,2010,4,17
24,2010-05-14,1346783.35,0,51.31,3.112,132.152129,8.211,2010,5,19
24,2010-10-08,1361944.94,0,54.82,2.903,132.7516667,8.275,2010,10,40
24,2010-10-15,1300806.74,0,52.83,2.999,132.7633548,8.275,2010,10,41
24,2010-10-22,1234875.33,0,48.69,3.049,132.8170968,8.275,2010,10,42
24,2010-10-29,1244925.94,0,57.29,3.055,132.8708387,8.275,2010,10,43
24,2010-11-05,1285358.01,0,42.2,3.049,132.9245806,8.275,2010,11,44
24,2010-11-12,1312877.01,0,41.76,3.065,132.9783226,8.275,2010,11,45
24,2010-11-19,1277150.6,0,45.63,3.138,132.9172,8.275,2010,11,46
24,2010-11-26,1779276.51,1,41.92,3.186,132.8369333,8.275,2010,11,47
24,2010-12-03,1413302.7,0,37.08,3.2,132.7566667,8.275,2010,12,48
24,2010-12-10,1593012.75,0,27.11,3.255,132.6764,8.275,2010,12,49
24,2010-12-17,1663525.77,0,27.99,3.301,132.6804516,8.275,2010,12,50
24,2010-12-24,2386015.75,0,27.74,3.309,132.7477419,8.275,2010,12,51
24,2010-12-31,1208600.05,1,25.9,3.336,132.8150323,8.275,2010,12,52
24,2011-01-07,1178641.71,0,30.72,3.351,132.8823226,8.252,2011,1,1
24,2011-01-14,1167740.2,0,22.41,3.367,132.9510645,8.252,2011,1,2
24,2011-01-21,1107170.39,0,23.69,3.391,133.0285161,8.252,2011,1,3
24,2011-01-28,1126921.34,0,17.91,3.402,133.1059677,8.252,2011,1,4
24,2011-02-04,1225182.04,0,23.83,3.4,133.1834194,8.252,2011,2,5
24,2011-02-11,1341240.62,1,26.51,3.416,133.260871,8.252,2011,2,6
24,2011-02-18,1360150.12,0,34.04,3.42,133.3701429,8.252,2011,2,7
24,2011-02-25,1235121.33,0,26.09,3.452,133.4921429,8.252,2011,2,8
24,2011-03-04,1346994.53,0,31.36,3.605,133.6141429,8.252,2011,3,9
24,2011-03-11,1253218.7,0,39.51,3.752,133.7361429,8.252,2011,3,10
24,2011-03-18,1168397.26,0,43.39,3.796,133.8492258,8.252,2011,3,11
24,2011-03-25,1158693.12,0,36.88,3.789,133.9587419,8.252,2011,3,12
24,2011-04-01,1163803.3,0,35.73,3.811,134.0682581,8.212,2011,4,13
24,2011-04-08,1273670.32,0,44.7,3.895,134.1777742,8.212,2011,4,14
24,2011-04-15,1245576.65,0,52.36,3.981,134.2784667,8.212,2011,4,15
24,2011-04-22,1372484.9,0,46.0,4.061,134.3571,8.212,2011,4,16
24,2011-05-06,1339630.35,0,55.75,4.192,134.5143667,8.212,2011,5,18
24,2011-05-13,1311950.16,0,58.49,4.211,134.593,8.212,2011,5,19
24,2011-05-20,1234281.7,0,59.84,4.202,134.6803871,8.212,2011,5,20
24,2011-10-07,1405914.39,0,53.87,3.775,136.472,8.454,2011,10,40
24,2011-10-21,1283563.43,0,56.6,3.757,136.5017742,8.454,2011,10,42
24,2011-10-28,1307142.75,0,48.0,3.757,136.4884516,8.454,2011,10,43
24,2011-11-04,1385860.38,0,39.87,3.738,136.475129,8.454,2011,11,44
24,2011-11-11,1425078.59,0,46.78,3.719,136.4618065,8.454,2011,11,45
24,2011-11-18,1297535.69,0,48.17,3.717,136.4666667,8.454,2011,11,46
24,2011-11-25,1761235.67,1,41.83,3.689,136.4788,8.454,2011,11,47
24,2011-12-02,1335647.1,0,47.21,3.666,136.4909333,8.454,2011,12,48
24,2011-12-09,1529615.54,0,42.3,3.627,136.5030667,8.454,2011,12,49
24,2011-12-16,1624994.43,0,36.0,3.611,136.5335161,8.454,2011,12,50
24,2011-12-23,2168344.23,0,36.93,3.587,136.5883871,8.454,2011,12,51
24,2011-12-30,1363973.16,1,33.45,3.566,136.6432581,8.454,2011,12,52
24,2012-01-06,1251581.89,0,32.86,3.585,136.698129,8.659,2012,1,1
24,2012-01-13,1155594.2,0,36.5,3.666,136.753,8.659,2012,1,2
24,2012-01-20,1151993.85,0,25.73,3.705,136.8564194,8.659,2012,1,3
24,2012-01-27,1057290.41,0,31.92,3.737,136.9598387,8.659,2012,1,4
24,2012-02-03,1249696.97,0,38.61,3.796,137.0632581,8.659,2012,2,5
24,2012-02-10,1403460.87,1,33.82,3.826,137.1666774,8.659,2012,2,6
24,2012-02-17,1326370.08,0,33.92,3.874,137.2583103,8.659,2012,2,7
24,2012-02-24,1303233.15,0,37.35,3.917,137.3411034,8.659,2012,2,8
24,2012-03-02,1213994.39,0,35.36,3.983,137.4238966,8.659,2012,3,9
24,2012-03-09,1325835.7,0,41.5,4.021,137.5066897,8.659,2012,3,10
24,2012-03-16,1239299.12,0,48.68,4.021,137.5843871,8.659,2012,3,11
24,2012-03-23,1221723.94,0,59.51,4.054,137.6552903,8.659,2012,3,12
24,2012-03-30,1230106.13,0,47.28,4.098,137.7261935,8.659,2012,3,13
24,2012-04-06,1524734.29,0,45.25,4.143,137.7970968,8.983,2012,4,14
24,2012-04-13,1285783.87,0,48.65,4.187,137.868,8.983,2012,4,15
24,2012-04-27,1194334.65,0,49.26,4.163,137.9781333,8.983,2012,4,17
24,2012-05-04,1306551.71,0,52.14,4.124,138.0332,8.983,2012,5,18
24,2012-05-11,1355391.79,0,58.7,4.055,138.0882667,8.983,2012,5,19
24,2012-06-08,1406313.13,0,59.93,3.871,138.1174194,8.983,2012,6,23
24,2012-09-28,1259278.36,0,58.86,4.158,138.7395,8.953,2012,9,39
24,2012-10-12,1416301.17,0,51.64,4.186,138.9117,8.693,2012,10,41
24,2012-10-19,1255414.84,0,52.59,4.153,138.8336129,8.693,2012,10,42
24,2012-10-26,1307182.29,0,55.16,4.071,138.7281613,8.693,2012,10,43
25,2010-02-05,677231.63,0,21.1,2.784,204.2471935,8.187,2010,2,5
25,2010-02-12,583364.02,1,19.64,2.773,204.3857472,8.187,2010,2,6
25,2010-02-19,676260.67,0,24.16,2.745,204.4321004,8.187,2010,2,7
25,2010-02-26,628516.57,0,29.16,2.754,204.4630869,8.187,2010,2,8
25,2010-03-05,665750.06,0,29.45,2.777,204.4940734,8.187,2010,3,9
25,2010-03-12,660619.99,0,40.05,2.818,204.5250598,8.187,2010,3,10
25,2010-03-19,659795.84,0,45.0,2.844,204.3782258,8.187,2010,3,11
25,2010-03-26,696687.6,0,45.84,2.854,204.201755,8.187,2010,3,12
25,2010-04-02,822486.37,0,47.2,2.85,204.0252842,7.856,2010,4,13
25,2010-04-16,715311.6,0,52.16,2.899,203.7307486,7.856,2010,4,15
25,2010-04-23,694531.72,0,46.12,2.902,203.6905586,7.856,2010,4,16
25,2010-04-30,706924.02,0,50.97,2.921,203.6503685,7.856,2010,4,17
25,2010-05-14,698073.95,0,50.27,2.982,203.6133915,7.856,2010,5,19
25,2010-05-21,704113.22,0,57.17,2.958,203.8770235,7.856,2010,5,20
25,2010-10-01,658640.14,0,57.56,2.707,204.8850973,7.484,2010,10,39
25,2010-10-08,674283.86,0,48.46,2.764,204.951982,7.484,2010,10,40
25,2010-10-15,616094.72,0,54.09,2.868,205.0137637,7.484,2010,10,41
25,2010-10-22,661644.19,0,46.73,2.917,205.0627881,7.484,2010,10,42
25,2010-10-29,674458.03,0,55.72,2.921,205.1118126,7.484,2010,10,43
25,2010-11-05,696314.53,0,38.8,2.917,205.160837,7.484,2010,11,44
25,2010-11-12,713250.08,0,40.68,2.931,205.2098614,7.484,2010,11,45
25,2010-11-19,718056.73,0,42.72,3.0,205.0992811,7.484,2010,11,46
25,2010-11-26,1115240.61,1,43.43,3.039,204.9621,7.484,2010,11,47
25,2010-12-03,885572.96,0,32.41,3.046,204.8249189,7.484,2010,12,48
25,2010-12-10,964729.18,0,22.65,3.109,204.6877378,7.484,2010,12,49
25,2010-12-17,1047707.59,0,21.6,3.14,204.6321194,7.484,2010,12,50
25,2010-12-24,1295391.19,0,22.94,3.141,204.6376731,7.484,2010,12,51
25,2010-12-31,623092.54,1,25.89,3.179,204.6432267,7.484,2010,12,52
25,2011-01-07,558794.63,0,29.0,3.193,204.6487803,7.343,2011,1,1
25,2011-01-14,572360.83,0,18.3,3.205,204.7026042,7.343,2011,1,2
25,2011-01-21,568093.57,0,23.21,3.229,205.0460497,7.343,2011,1,3
25,2011-01-28,600448.69,0,18.92,3.237,205.3894952,7.343,2011,1,4
25,2011-02-04,639830.45,0,23.94,3.231,205.7329407,7.343,2011,2,5
25,2011-02-11,615666.78,1,21.18,3.239,206.0763862,7.343,2011,2,6
25,2011-02-18,634637.03,0,38.42,3.245,206.3694701,7.343,2011,2,7
25,2011-02-25,570816.34,0,28.36,3.274,206.6424093,7.343,2011,2,8
25,2011-03-04,640912.18,0,31.59,3.433,206.9153485,7.343,2011,3,9
25,2011-03-11,599828.39,0,36.73,3.582,207.1882876,7.343,2011,3,10
25,2011-03-18,603393.64,0,40.94,3.631,207.4283845,7.343,2011,3,11
25,2011-03-25,616324.24,0,38.51,3.625,207.6553444,7.343,2011,3,12
25,2011-04-01,618377.79,0,28.5,3.638,207.8823043,7.287,2011,4,13
25,2011-04-08,648606.13,0,42.11,3.72,208.1092642,7.287,2011,4,14
25,2011-04-15,674562.45,0,51.43,3.821,208.3172811,7.287,2011,4,15
25,2011-04-22,756588.42,0,45.87,3.892,208.4779405,7.287,2011,4,16
25,2011-04-29,649245.0,0,58.43,3.962,208.6386,7.287,2011,4,17
25,2011-05-06,659446.55,0,49.5,4.046,208.7992595,7.287,2011,5,18
25,2011-05-20,677971.33,0,56.56,4.062,208.7583165,7.287,2011,5,20
25,2011-10-07,671522.87,0,50.82,3.583,210.1170595,7.082,2011,10,40
25,2011-10-14,646915.47,0,58.95,3.541,210.4027602,7.082,2011,10,41
25,2011-10-21,690675.5,0,50.22,3.57,210.5473252,7.082,2011,10,42
25,2011-10-28,724443.97,0,46.28,3.569,210.6918901,7.082,2011,10,43
25,2011-11-04,718393.61,0,40.88,3.551,210.8364551,7.082,2011,11,44
25,2011-11-11,719235.07,0,44.81,3.53,210.9810201,7.082,2011,11,45
25,2011-11-18,728525.6,0,46.41,3.53,211.1847207,7.082,2011,11,46
25,2011-11-25,1116211.39,1,43.49,3.492,211.4120757,7.082,2011,11,47
25,2011-12-02,878314.57,0,42.85,3.452,211.6394306,7.082,2011,12,48
25,2011-12-09,916446.02,0,38.69,3.415,211.8667856,7.082,2011,12,49
25,2011-12-16,997502.47,0,33.09,3.413,212.0685039,7.082,2011,12,50
25,2011-12-23,1290532.97,0,36.56,3.389,212.2360401,7.082,2011,12,51
25,2011-12-30,683665.37,1,32.42,3.389,212.4035763,7.082,2011,12,52
25,2012-01-06,636419.12,0,30.23,3.422,212.5711125,6.961,2012,1,1
25,2012-01-13,614764.31,0,34.6,3.513,212.7386486,6.961,2012,1,2
25,2012-01-20,594744.89,0,23.87,3.533,212.8336399,6.961,2012,1,3
25,2012-01-27,589554.29,0,32.24,3.567,212.9286312,6.961,2012,1,4
25,2012-02-03,642776.4,0,34.98,3.617,213.0236225,6.961,2012,2,5
25,2012-02-10,658984.38,1,32.47,3.64,213.1186138,6.961,2012,2,6
25,2012-02-17,654088.02,0,32.23,3.695,213.2732106,6.961,2012,2,7
25,2012-02-24,613501.05,0,35.51,3.739,213.4725116,6.961,2012,2,8
25,2012-03-02,643155.89,0,36.01,3.816,213.6718127,6.961,2012,3,9
25,2012-03-09,643711.53,0,37.44,3.848,213.8711137,6.961,2012,3,10
25,2012-03-16,638204.27,0,50.64,3.862,214.0167132,6.961,2012,3,11
25,2012-03-30,684348.92,0,47.92,3.953,214.1647079,6.961,2012,3,13
25,2012-04-06,791356.9,0,44.73,3.996,214.2387053,7.139,2012,4,14
25,2012-04-13,658691.56,0,42.46,4.044,214.3127027,7.139,2012,4,15
25,2012-04-20,661566.48,0,57.1,4.027,214.3675045,7.139,2012,4,16
25,2012-04-27,655157.32,0,44.2,4.004,214.4223063,7.139,2012,4,17
25,2012-05-04,696421.72,0,58.76,3.951,214.4771081,7.139,2012,5,18
25,2012-05-11,739866.16,0,59.21,3.889,214.5319099,7.139,2012,5,19
25,2012-05-18,717207.19,0,58.21,3.848,214.5485571,7.139,2012,5,20
25,2012-06-08,730254.19,0,58.48,3.689,214.5527132,7.139,2012,6,23
25,2012-09-21,664745.2,0,57.6,4.038,215.5475459,7.28,2012,9,38
25,2012-09-28,683300.84,0,54.52,3.997,215.7367162,7.28,2012,9,39
25,2012-10-05,699536.73,0,57.58,3.985,215.9258865,7.293,2012,10,40
25,2012-10-12,697317.41,0,43.74,4.0,216.1150568,7.293,2012,10,41
25,2012-10-19,685531.85,0,51.93,3.969,216.1464699,7.293,2012,10,42
25,2012-10-26,688940.94,0,56.69,3.882,216.1515902,7.293,2012,10,43
26,2010-02-05,1034119.21,0,9.55,2.788,131.5279032,8.488,2010,2,5
26,2010-02-12,1015684.09,1,18.14,2.771,131.5866129,8.488,2010,2,6
26,2010-02-19,999348.55,0,22.62,2.747,131.637,8.488,2010,2,7
26,2010-02-26,855385.01,0,27.32,2.753,131.686,8.488,2010,2,8
26,2010-03-05,1005669.58,0,28.6,2.766,131.735,8.488,2010,3,9
26,2010-03-12,963382.09,0,31.1,2.805,131.784,8.488,2010,3,10
26,2010-03-19,903366.55,0,35.34,2.834,131.8242903,8.488,2010,3,11
26,2010-03-26,893613.0,0,35.26,2.831,131.863129,8.488,2010,3,12
26,2010-04-02,1029849.2,0,36.53,2.826,131.9019677,8.512,2010,4,13
26,2010-04-09,1022293.81,0,50.13,2.849,131.9408065,8.512,2010,4,14
26,2010-04-16,905548.38,0,36.6,2.885,131.9809,8.512,2010,4,15
26,2010-04-23,881930.87,0,39.68,2.895,132.0226667,8.512,2010,4,16
26,2010-04-30,904503.85,0,40.56,2.935,132.0644333,8.512,2010,4,17
26,2010-05-07,1074479.73,0,54.72,2.981,132.1062,8.512,2010,5,18
26,2010-05-14,972663.59,0,39.08,2.983,132.152129,8.512,2010,5,19
26,2010-05-21,986765.01,0,50.81,2.961,132.2230323,8.512,2010,5,20
26,2010-06-04,1003202.66,0,58.46,2.857,132.3648387,8.512,2010,6,22
26,2010-06-11,1073862.59,0,51.62,2.83,132.4357419,8.512,2010,6,23
26,2010-06-18,1001286.67,0,53.62,2.805,132.4733333,8.512,2010,6,24
26,2010-07-02,1078455.48,0,58.9,2.815,132.5218667,8.445,2010,7,26
26,2010-08-27,977322.52,0,57.23,2.77,132.6932258,8.445,2010,8,34
26,2010-09-10,1042226.3,1,54.82,2.717,132.7564516,8.445,2010,9,36
26,2010-09-17,923473.7,0,50.08,2.716,132.7670667,8.445,2010,9,37
26,2010-09-24,868636.3,0,52.47,2.718,132.7619333,8.445,2010,9,38
26,2010-10-01,923221.52,0,57.8,2.717,132.7568,8.149,2010,10,39
26,2010-10-08,1001069.52,0,46.81,2.776,132.7516667,8.149,2010,10,40
26,2010-10-15,937956.89,0,39.93,2.878,132.7633548,8.149,2010,10,41
26,2010-10-22,916522.66,0,36.13,2.919,132.8170968,8.149,2010,10,42
26,2010-10-29,895069.88,0,40.3,2.938,132.8708387,8.149,2010,10,43
26,2010-11-05,970224.51,0,30.51,2.938,132.9245806,8.149,2010,11,44
26,2010-11-12,971193.01,0,37.51,2.961,132.9783226,8.149,2010,11,45
26,2010-11-19,901972.7,0,36.73,3.03,132.9172,8.149,2010,11,46
26,2010-11-26,1286833.62,1,28.11,3.07,132.8369333,8.149,2010,11,47
26,2010-12-03,1016143.64,0,27.73,3.065,132.7566667,8.149,2010,12,48
26,2010-12-10,1149612.04,0,16.6,3.132,132.6764,8.149,2010,12,49
26,2010-12-17,1196813.33,0,20.61,3.139,132.6804516,8.149,2010,12,50
26,2010-12-24,1573982.47,0,21.81,3.15,132.7477419,8.149,2010,12,51
26,2010-12-31,877268.29,1,18.73,3.177,132.8150323,8.149,2010,12,52
26,2011-01-07,938149.21,0,21.13,3.193,132.8823226,7.907,2011,1,1
26,2011-01-14,812323.29,0,16.7,3.215,132.9510645,7.907,2011,1,2
26,2011-01-21,809833.21,0,12.98,3.232,133.0285161,7.907,2011,1,3
26,2011-01-28,817485.14,0,5.54,3.243,133.1059677,7.907,2011,1,4
26,2011-02-04,911807.02,0,11.17,3.24,133.1834194,7.907,2011,2,5
26,2011-02-11,1010711.08,1,15.12,3.255,133.260871,7.907,2011,2,6
26,2011-02-18,981978.02,0,19.63,3.263,133.3701429,7.907,2011,2,7
26,2011-02-25,910298.44,0,16.3,3.281,133.4921429,7.907,2011,2,8
26,2011-03-04,945643.17,0,14.31,3.437,133.6141429,7.907,2011,3,9
26,2011-03-11,946614.55,0,28.13,3.6,133.7361429,7.907,2011,3,10
26,2011-03-18,887426.12,0,31.76,3.634,133.8492258,7.907,2011,3,11
26,2011-03-25,866566.54,0,22.99,3.624,133.9587419,7.907,2011,3,12
26,2011-04-01,849231.61,0,22.99,3.638,134.0682581,7.818,2011,4,13
26,2011-04-08,985229.81,0,29.09,3.72,134.1777742,7.818,2011,4,14
26,2011-04-15,863266.12,0,39.46,3.823,134.2784667,7.818,2011,4,15
26,2011-04-22,921700.61,0,33.81,3.919,134.3571,7.818,2011,4,16
26,2011-04-29,873450.29,0,47.17,3.988,134.4357333,7.818,2011,4,17
26,2011-05-06,1024778.23,0,45.0,4.078,134.5143667,7.818,2011,5,18
26,2011-05-13,941008.85,0,48.2,4.095,134.593,7.818,2011,5,19
26,2011-05-20,938334.62,0,48.86,4.101,134.6803871,7.818,2011,5,20
26,2011-05-27,996723.58,0,56.74,4.034,134.7677742,7.818,2011,5,21
26,2011-06-10,1094058.68,0,59.85,3.924,134.9425484,7.818,2011,6,23
26,2011-06-17,981646.46,0,54.5,3.873,135.0837333,7.818,2011,6,24
26,2011-06-24,997474.93,0,56.94,3.851,135.2652667,7.818,2011,6,25
26,2011-07-01,1070119.09,0,59.89,3.815,135.4468,7.767,2011,7,26
26,2011-09-02,1040143.14,0,59.67,3.784,136.2440968,7.767,2011,9,35
26,2011-09-16,951569.84,0,55.19,3.809,136.3145,7.767,2011,9,37
26,2011-09-23,923644.6,0,50.72,3.758,136.367,7.767,2011,9,38
26,2011-09-30,959339.51,0,59.42,3.684,136.4195,7.767,2011,9,39
26,2011-10-07,1130022.99,0,46.84,3.633,136.472,7.598,2011,10,40
26,2011-10-14,987886.08,0,53.91,3.583,136.5150968,7.598,2011,10,41
26,2011-10-21,974907.28,0,45.23,3.618,136.5017742,7.598,2011,10,42
26,2011-10-28,972256.98,0,35.06,3.604,136.4884516,7.598,2011,10,43
26,2011-11-04,988950.75,0,31.7,3.586,136.475129,7.598,2011,11,44
26,2011-11-11,1077640.13,0,40.08,3.57,136.4618065,7.598,2011,11,45
26,2011-11-18,946091.79,0,37.78,3.571,136.4666667,7.598,2011,11,46
26,2011-11-25,1282320.05,1,31.07,3.536,136.4788,7.598,2011,11,47
26,2011-12-02,1012498.49,0,36.74,3.501,136.4909333,7.598,2011,12,48
26,2011-12-09,1148987.46,0,34.24,3.47,136.5030667,7.598,2011,12,49
26,2011-12-16,1204807.83,0,28.24,3.445,136.5335161,7.598,2011,12,50
26,2011-12-23,1515175.01,0,22.53,3.413,136.5883871,7.598,2011,12,51
26,2011-12-30,972834.42,1,18.8,3.402,136.6432581,7.598,2011,12,52
26,2012-01-06,971557.62,0,22.94,3.439,136.698129,7.467,2012,1,1
26,2012-01-13,836305.65,0,25.55,3.523,136.753,7.467,2012,1,2
26,2012-01-20,838751.5,0,15.22,3.542,136.8564194,7.467,2012,1,3
26,2012-01-27,820059.89,0,24.16,3.568,136.9598387,7.467,2012,1,4
26,2012-02-03,939158.25,0,25.24,3.633,137.0632581,7.467,2012,2,5
26,2012-02-10,1081005.64,1,23.89,3.655,137.1666774,7.467,2012,2,6
26,2012-02-17,965788.76,0,23.9,3.703,137.2583103,7.467,2012,2,7
26,2012-02-24,917924.47,0,28.06,3.751,137.3411034,7.467,2012,2,8
26,2012-03-02,955641.74,0,22.49,3.827,137.4238966,7.467,2012,3,9
26,2012-03-09,1028569.01,0,29.03,3.876,137.5066897,7.467,2012,3,10
26,2012-03-16,919503.4,0,35.06,3.867,137.5843871,7.467,2012,3,11
26,2012-03-23,874790.68,0,49.97,3.889,137.6552903,7.467,2012,3,12
26,2012-03-30,922018.43,0,33.33,3.921,137.7261935,7.467,2012,3,13
26,2012-04-06,1116829.23,0,33.35,3.957,137.7970968,7.489,2012,4,14
26,2012-04-13,889670.29,0,36.9,4.025,137.868,7.489,2012,4,15
26,2012-04-20,923600.02,0,50.81,4.046,137.9230667,7.489,2012,4,16
26,2012-04-27,911969.0,0,43.6,4.023,137.9781333,7.489,2012,4,17
26,2012-05-04,946573.29,0,40.29,3.991,138.0332,7.489,2012,5,18
26,2012-05-11,1062548.73,0,47.11,3.947,138.0882667,7.489,2012,5,19
26,2012-05-18,978082.84,0,52.55,3.899,138.1065806,7.489,2012,5,20
26,2012-05-25,1067310.74,0,58.2,3.85,138.1101935,7.489,2012,5,21
26,2012-06-01,1015853.03,0,58.51,3.798,138.1138065,7.489,2012,6,22
26,2012-06-08,1106176.83,0,49.43,3.746,138.1174194,7.489,2012,6,23
26,2012-06-15,1029248.22,0,57.84,3.683,138.1295333,7.489,2012,6,24
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,2012,9,37
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,2012,9,38
26,2012-09-28,964726.37,0,50.66,4.018,138.7395,7.405,2012,9,39
26,2012-10-05,1095504.26,0,54.07,4.027,138.8256,7.138,2012,10,40
26,2012-10-12,1044639.69,0,45.19,4.029,138.9117,7.138,2012,10,41
26,2012-10-19,975578.02,0,43.51,4.0,138.8336129,7.138,2012,10,42
26,2012-10-26,958619.8,0,46.95,3.917,138.7281613,7.138,2012,10,43
27,2010-02-05,1874289.79,0,27.19,2.954,135.3524608,8.237,2010,2,5
27,2010-02-12,1745362.72,1,29.81,2.94,135.4113076,8.237,2010,2,6
27,2010-02-19,1945070.33,0,32.44,2.909,135.4657781,8.237,2010,2,7
27,2010-02-26,1390934.27,0,36.0,2.91,135.5195191,8.237,2010,2,8
27,2010-03-05,1313729.72,0,38.07,2.919,135.5732602,8.237,2010,3,9
27,2010-03-12,1925113.12,0,45.98,2.938,135.6270013,8.237,2010,3,10
27,2010-03-19,1700627.97,0,49.04,2.96,135.6682247,8.237,2010,3,11
27,2010-03-26,1836714.84,0,52.34,2.963,135.7073618,8.237,2010,3,12
27,2010-04-02,2053952.97,0,46.9,2.957,135.7464988,8.058,2010,4,13
27,2010-04-16,1857500.96,0,54.95,3.01,135.82725,8.058,2010,4,15
27,2010-04-23,1850205.47,0,53.91,3.021,135.8721667,8.058,2010,4,16
27,2010-04-30,1805885.04,0,53.55,3.042,135.9170833,8.058,2010,4,17
27,2010-05-14,1842465.78,0,53.82,3.112,136.010394,8.058,2010,5,19
27,2010-10-08,1707662.87,0,57.78,2.903,136.6277321,8.021,2010,10,40
27,2010-10-15,1728388.2,0,58.38,2.999,136.6401935,8.021,2010,10,41
27,2010-10-22,1693935.29,0,52.82,3.049,136.688871,8.021,2010,10,42
27,2010-11-05,1686010.02,0,45.91,3.049,136.7862258,8.021,2010,11,44
27,2010-11-12,1828010.25,0,45.9,3.065,136.8349032,8.021,2010,11,45
27,2010-11-19,1704785.74,0,50.81,3.138,136.7715714,8.021,2010,11,46
27,2010-11-26,2627910.75,1,46.67,3.186,136.6895714,8.021,2010,11,47
27,2010-12-03,1884343.67,0,41.81,3.2,136.6075714,8.021,2010,12,48
27,2010-12-10,2139733.68,0,30.83,3.255,136.5255714,8.021,2010,12,49
27,2010-12-17,2350098.36,0,31.62,3.301,136.5292811,8.021,2010,12,50
27,2010-12-24,3078162.08,0,31.34,3.309,136.597273,8.021,2010,12,51
27,2010-12-31,1440963.0,1,29.59,3.336,136.665265,8.021,2010,12,52
27,2011-01-07,1568159.48,0,34.42,3.351,136.7332569,7.827,2011,1,1
27,2011-01-14,1532308.62,0,25.7,3.367,136.803477,7.827,2011,1,2
27,2011-01-21,1517029.9,0,30.13,3.391,136.8870657,7.827,2011,1,3
27,2011-01-28,1421111.55,0,23.64,3.402,136.9706544,7.827,2011,1,4
27,2011-02-04,1628100.79,0,28.7,3.4,137.0542431,7.827,2011,2,5
